track_id,album_id,album_title,album_url,artist_id,artist_name,artist_url,artist_website,license_image_file,license_image_file_large,license_parent_id,license_title,license_url,tags,track_bit_rate,track_comments,track_composer,track_copyright_c,track_copyright_p,track_date_created,track_date_recorded,track_disc_number,track_duration,track_explicit,track_explicit_notes,track_favorites,track_file,track_genres,track_image_file,track_information,track_instrumental,track_interest,track_language_code,track_listens,track_lyricist,track_number,track_publisher,track_title,track_url
78,132,blissblood.com,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/,97,Cantonement Jazz Band,http://freemusicarchive.org/music/Cantonement_Jazz_Band/,http://www.blissblood.com/index_cantonement.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:01:21 AM,1/01/2006,1,5:23,,,24,music/WFMU/Cantonement_Jazz_Band/blissbloodcom/Cantonement_Jazz_Band_-_02_-_Has_Been_Blues.mp3,"[{'genre_id': '3', 'genre_title': 'Blues', 'genre_url': 'http://freemusicarchive.org/genre/Blues/'}, {'genre_id': '37', 'genre_title': 'Jazz: Vocal', 'genre_url': 'http://freemusicarchive.org/genre/Jazz_Vocal/'}]",https://freemusicarchive.org/file/images/artists/Cantonement_Jazz_Band_-_20110701122343633.jpg,,0,8485,en,4126,,2,,Has Been Blues,http://freemusicarchive.org/music/Cantonement_Jazz_Band/blissbloodcom_1761/Has_Been_Blues
79,105,III: Metamorpus,http://freemusicarchive.org/music/Black_Pus/III_Metamorpus/,83,Black Pus,http://freemusicarchive.org/music/Black_Pus/,http://laserbeast.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],128000,0,,,,11/26/2008 01:51:21 AM,11/26/2008,1,4:42,,,1,music/WFMU/Black_Pus/III_Metamorpus/Black_Pus_-_03_-_Kind_Companion.mp3,"[{'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",https://freemusicarchive.org/file/images/albums/Black_Pus_-_III_Metamorpus_-_2009113011947078.jpg,,0,329,en,233,,3,,Kind Companion,http://freemusicarchive.org/music/Black_Pus/III_Metamorpus/Kind_Companion
80,58,mp3,http://freemusicarchive.org/music/Abominog/mp3_1_1535/,52,Abominog,http://freemusicarchive.org/music/Abominog/,http://myspace.com/abominog,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,1,,,,11/26/2008 01:43:35 AM,11/26/2008,1,8:29,,,0,music/WFMU/Abominog/mp3/Abominog_-_Peel_Back_The_Mountain_Sky.mp3,"[{'genre_id': '45', 'genre_title': 'Loud-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Loud-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",,,0,1948,en,1498,,0,,Peel Back The Mountain Sky,http://freemusicarchive.org/music/Abominog/mp3_1_1535/Peel_Back_The_Mountain_Sky
81,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:55:02 AM,11/26/2008,2,2:45,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Sugar_Bowl.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,184,en,98,,0,,Sugar Bowl,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Sugar_Bowl
82,84,Blue Piano,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:46:48 AM,,1,0:44,,,1,music/WFMU/Ed_Askew/Blue_Piano/Ed_Askew_-_01_-_Piano_1.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Ed_Askew_-_Blue_Piano_-_2009113012359847.jpg,,0,3137,en,1253,,1,,Piano 1,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/Piano_1
83,83,Homemade Hits Vol. 1,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/Homemade_Hits_Vol_1/,64,Ariel Pink's Haunted Graffiti,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/,http://www.ariel-pink.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],256000,0,,,,11/26/2008 01:46:44 AM,1/01/2002,1,2:23,,,13,music/WFMU/Ariel_Pinks_Haunted_Graffiti/Homemade_Hits_Vol_1/Ariel_Pinks_Haunted_Graffiti_-_09_-_Want_Me.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}]",https://freemusicarchive.org/file/images/albums/Ariel_Pinks_Haunted_Graffiti_-_Homemade_Hits_Vol_1_-_2009113011854415.jpg,"<p><span class=""line2"">performed by: Ariel Pink (electric                          guitar, bass, keyboard, drums(sic), voc) recorded on a                          yamaha MT8X multitrack recorder at the kingsley house,                          january, 2002. </span></p>",0,1426,en,1043,,9,,Want Me,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/Homemade_Hits_Vol_1/Want_Me
84,65,Limbic Rage,http://freemusicarchive.org/music/Amoebic_Ensemble/Limbic_Rage/,56,Amoebic Ensemble,http://freemusicarchive.org/music/Amoebic_Ensemble/,http://www.myspace.com/amoebicensemble,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],256000,0,,,,11/26/2008 01:44:25 AM,11/26/1995,1,3:52,,,2,music/WFMU/Amoebic_Ensemble/Limbic_Rage/Amoebic_Ensemble_-_07_-_Repetitive_Motion_Sickness.mp3,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}]",https://freemusicarchive.org/file/images/albums/Amoebic_Ensemble_-_Limbic_Rage_-_2009113011816264.jpg,,0,930,en,766,,7,,Repetitive Motion Sickness,http://freemusicarchive.org/music/Amoebic_Ensemble/Limbic_Rage/Repetitive_Motion_Sickness
85,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:54:28 AM,1/01/1981,1,1:14,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Garden_of_Eden.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,191,en,125,,0,Cherry Red Music (UK),Garden of Eden,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Garden_of_Eden
86,73,Nightmarcher,http://freemusicarchive.org/music/Argumentix/Nightmarcher/,62,Argumentix,http://freemusicarchive.org/music/Argumentix/,http://www.belowpdx.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],192000,0,,,,11/26/2008 01:46:05 AM,10/07/2006,1,3:01,,,0,music/WFMU/Argumentix/Nightmarcher/Argumentix_-_02_-_Industry_Standard_Massacre.mp3,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}]",https://freemusicarchive.org/file/images/albums/Argumentix_-_Nightmarcher_-_2009113011852969.jpg,,0,468,en,122,,2,,Industry Standard Massacre,http://freemusicarchive.org/music/Argumentix/Nightmarcher/Industry_Standard_Massacre
87,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:54:49 AM,11/26/2008,2,2:01,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_My_House.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,294,en,182,,0,,My House,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/My_House
88,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:55:06 AM,11/26/2008,2,1:44,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_The_Sound_of_Music.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,445,en,326,,0,,The Sound of Music,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/The_Sound_of_Music
89,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 01:59:57 AM,11/26/2008,1,12:14,,,1,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_16_-_voice_over.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,683,en,181,,16,,voice over,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/voice_over
90,82,House Arrest,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/House_Arrest/,64,Ariel Pink's Haunted Graffiti,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/,http://www.ariel-pink.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],256000,0,,,,11/26/2008 01:46:41 AM,11/26/2008,1,4:14,,,9,music/WFMU/Ariel_Pinks_Haunted_Graffiti/House_Arrest/Ariel_Pinks_Haunted_Graffiti_-_06_-_Helen.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}]",https://freemusicarchive.org/file/images/albums/Ariel_Pinks_Haunted_Graffiti_-_House_Arrest_-_2009113011854117.jpg,,0,1197,en,831,,6,,Helen,http://freemusicarchive.org/music/Ariel_Pinks_Haunted_Graffiti/House_Arrest/Helen_1
91,74,Victim of Your Life,http://freemusicarchive.org/music/Argumentix/Victim_of_Your_Life/,62,Argumentix,http://freemusicarchive.org/music/Argumentix/,http://www.belowpdx.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],320000,0,,,,11/26/2008 01:46:07 AM,11/26/2008,1,1:20,,,0,music/WFMU/Argumentix/Victim_of_Your_Life/Argumentix_-_02_-_Marching_as_Technitions.mp3,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}]",https://freemusicarchive.org/file/images/artists/Argumentix_-_2009113014437998.jpg,<p>Unreleased</p>,0,582,en,242,,2,,Marching as Technitions,http://freemusicarchive.org/music/Argumentix/Victim_of_Your_Life/Marching_as_Technitions
92,137,Spirit Duplicator,http://freemusicarchive.org/music/Celesteville/Spirit_Duplicator/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:02:45 AM,,1,2:07,,,0,music/WFMU/Celesteville/Spirit_Duplicator/Celesteville_-_07_-_Longview_WA.mp3,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",https://freemusicarchive.org/file/images/artists/Celesteville_-_2009113014603257.jpg,,0,188,en,22,,7,,"Longview, WA",http://freemusicarchive.org/music/Celesteville/Spirit_Duplicator/Longview_WA
93,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 02:00:13 AM,11/26/2008,1,4:16,,,0,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_20_-_All_you_get_from_love_is_22_Love_Songs.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,989,en,280,,20,,All you get from love is 22 Love Songs,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/All_you_get_from_love_is_22_Love_Songs
94,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:55:19 AM,11/26/2008,2,3:05,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Whistle_while_you_work.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,2366,en,1551,,0,,Whistle while you work,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Whistle_while_you_work
95,126,Over In A Big Way,http://freemusicarchive.org/music/BronhardGoingPublic/Over_In_A_Big_Way/,92,Bronhard/Going/Public,http://freemusicarchive.org/music/BronhardGoingPublic/,http://www.ortolanpublishing.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Walter Bronhard + Dylan Going + Dave Public,,,11/26/2008 02:00:26 AM,1/01/2007,1,0:32,,,0,music/WFMU/BronhardGoingPublic/Over_In_A_Big_Way/BronhardGoingPublic_-_05_-_Jean-Michel.mp3,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}, {'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}, {'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}]",https://freemusicarchive.org/file/images/albums/BronhardGoingPublic_-_Over_In_A_Big_Way_-_2009113012036632.jpg,,0,1575,en,522,,5,,Jean-Michel,http://freemusicarchive.org/music/BronhardGoingPublic/Over_In_A_Big_Way/Jean-Michel
96,129,Hunt Like Devil EP,http://freemusicarchive.org/music/CAVE/Hunt_Like_the_Devil_EP/,95,CAVE,http://freemusicarchive.org/music/CAVE/,http://www.myspace.com/realreelpro,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/25/2008 10:01:05 PM,11/26/2008,1,3:43,,,11,music/WFMU/CAVE/Hunt_Like_the_Devil_EP/CAVE_-_04_-_Hunt_Like_Devil_4.mp3,"[{'genre_id': '36', 'genre_title': 'Krautrock', 'genre_url': 'http://freemusicarchive.org/genre/Krautrock/'}]",https://freemusicarchive.org/file/images/albums/CAVE_-_Hunt_Like_the_Devil_EP_-_2009113012107164.jpg,,0,1824,en,1241,,4,,Hunt Like Devil 4,http://freemusicarchive.org/music/CAVE/Hunt_Like_the_Devil_EP/Hunt_Like_Devil_4
97,1697,On the Back of a Dying Beast: Volume 1,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/,90,Borful Tang,http://freemusicarchive.org/music/Borful_Tang/,http://www.gigantesound.com/artist_borful.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Borful Tang,,,11/26/2008 01:57:15 AM,8/30/2006,2,4:00,,,1,music/WFMU/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/Borful_Tang_-_04_-_The_Tides_Of_Land.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Borful_Tang_-_On_the_Back_of_a_Dying_Beast_Volume_1_-_2009113012020300.jpg,,0,3102,en,427,,4,,The Tides Of Land,http://freemusicarchive.org/music/Borful_Tang/On_the_Back_of_a_Dying_Beast_Volume_1/The_Tides_Of_Land_1
98,135,Vast and Sad,http://freemusicarchive.org/music/Celesteville/Vast_and_Sad/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:01:55 AM,11/26/2008,1,3:07,,,0,music/WFMU/Celesteville/Vast_and_Sad/Celesteville_-_02_-_Your_Leather_Jacket_Kelly_Haus.mp3,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}]",https://freemusicarchive.org/file/images/albums/Celesteville_-_Vast_and_Sad_-_2009113012111703.jpg,,0,452,en,139,,2,,Your Leather Jacket (Kelly Haus),http://freemusicarchive.org/music/Celesteville/Vast_and_Sad/Your_Leather_Jacket_Kelly_Haus
99,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:54:42 AM,11/26/2008,2,2:24,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Just_you_wait_and_see.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,133,en,65,,0,,Just you wait and see,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Just_you_wait_and_see
